date,high,low,open,close,daily_average,MA,quick_EMA,slow_EMA,signal_MACD,MACD,direction
2018-09-29T12:00:00Z,6599.91,6571.32,6592.88,6581.53,6585.615,6628.90513513514,6591.04499523521,6563.82594351645,6561.56001907361,27.2190517187591,decreasing
2018-09-29T13:00:00Z,6591.05,6565.95,6581.68,6569.95,6578.5,6627.57868421053,6590.1157363289,6566.08349066777,6564.94801525889,24.0322456611329,decreasing
2018-09-29T14:00:00Z,6574.67,6545.09,6570.1,6558.65,6559.88,6625.84282051282,6587.87605215639,6565.12910748811,6563.93441220711,22.746944668278,decreasing
2018-09-29T15:00:00Z,6604.13,6559.25,6559.25,6595.22,6581.69,6624.739,6587.41782607073,6567.67693710533,6567.48552976569,19.7408889654062,increasing
2018-09-29T16:00:00Z,6596.13,6556.81,6595.22,6557.36,6576.47,6623.56170731707,6586.60687599142,6569.0297160122,6569.28242381255,17.5771599792188,decreasing
2018-09-29T17:00:00Z,6596.4,6557.05,6557.16,6594.24,6576.725,6622.44654761905,6585.87488517724,6570.21360585648,6570.77093905004,15.6612793207623,increasing
2018-09-29T18:00:00Z,6603.17,6582.38,6594.38,6584.34,6592.775,6621.75651162791,6586.38600479374,6573.68458957086,6575.17175124003,12.7014152228749,decreasing
2018-09-29T19:00:00Z,6600.81,6579.39,6584.34,6593.83,6590.1,6621.03704545455,6586.66111554976,6576.21003732919,6578.15740099203,10.4510782205662,increasing
2018-09-29T20:00:00Z,6615.44,6587.64,6593.83,6601.13,6601.54,6620.60377777778,6587.76325513867,6580.10695466316,6582.83392079362,7.65630047550167,increasing
2018-09-29T21:00:00Z,6601.91,6587.41,6601.13,6595.82,6594.66,6620.0397826087,6588.27412512839,6582.34588471499,6585.1991366349,5.92824041340918,decreasing
2018-09-29T22:00:00Z,6613.73,6594.97,6595.82,6609.11,6604.35,6619.70595744681,6589.46493067444,6585.73113322037,6589.02930930792,3.73379745406692,increasing
2018-09-29T23:00:00Z,6631.15,6588.95,6609.11,6603.75,6610.05,6619.50479166667,6590.98975062448,6589.47249734031,6593.23344744634,1.51725328416524,decreasing
2018-09-30T00:00:00Z,6604.02,6569.85,6603.75,6582.44,6586.935,6618.84010204082,6590.68939872637,6589.08211313411,6591.97375795707,1.60728559225754,decreasing
2018-09-30T01:00:00Z,6613.52,6577.93,6582.44,6600.79,6595.725,6618.3778,6591.06240622812,6590.10409572887,6592.72400636566,0.958310499255276,increasing
2018-09-30T02:00:00Z,6605.75,6581.55,6600.79,6584.13,6593.65,6616.2436,6591.25407984085,6590.64961946289,6592.90920509253,0.604460377967371,decreasing
2018-09-30T03:00:00Z,6593.99,6582.03,6584.13,6590.05,6588.01,6613.9089,6591.01377763042,6590.2435241609,6591.92936407402,0.770253469516319,increasing
2018-09-30T04:00:00Z,6590.05,6565.47,6590.05,6571.25,6577.76,6611.1824,6590.03201632446,6588.3229819823,6589.09549125922,1.7090343421587,decreasing
2018-09-30T05:00:00Z,6582.74,6564.02,6571.28,6577.17,6573.38,6608.7458,6588.79853363376,6586.02406167733,6585.95239300737,2.77447195642708,increasing
2018-09-30T06:00:00Z,6596.22,6574.4,6577.17,6595.54,6585.31,6606.4061,6588.54012373496,6585.91420603467,6585.8239144059,2.62591770029667,increasing
2018-09-30T07:00:00Z,6601.36,6581,6595.6,6589.88,6591.18,6604.046,6588.73567012497,6586.72432818318,6586.8951315247195,2.01134194178667,decreasing
2018-09-30T08:00:00Z,6598.59,6588.13,6589.88,6595.57,6593.36,6601.0186,6589.07821307867,6587.74520077038,6588.18810521978,1.33301230829056,increasing
2018-09-30T09:00:00Z,6606.21,6572.19,6595.56,6582.17,6589.2,6597.3685,6589.0872343321,6587.96901603648,6588.39048417582,1.11821829562632,decreasing
2018-09-30T10:00:00Z,6656.82,6579.63,6582.17,6650.24,6618.225,6594.6138,6591.24558734454,6592.6237828001,6594.35738734066,-1.37819545555521,increasing
2018-09-30T11:00:00Z,6660.53,6624.24,6650.24,6634.59,6642.385,6594.1704,6595.03369198569,6600.27935467701,6603.96290987253,-5.24566269131901,decreasing
2018-09-30T12:00:00Z,6642.93,6622.54,6634.61,6634.6,6632.735,6593.8419,6597.82638146823,6605.27253088054,6609.71732789802,-7.4461494123143,decreasing
2018-09-30T13:00:00Z,6641.96,6628.97,6634.6,6641.2,6635.465,6593.4451,6600.6144272854,6609.91752612969,6614.86686231842,-9.30309884429334,increasing
2018-09-30T14:00:00Z,6654.38,6626.28,6641.2,6652.77,6640.33,6593.7402,6603.55632156055,6614.59636826358,6619.95948985473,-11.0400467030313,increasing
2018-09-30T15:00:00Z,6653,6593.47,6652.77,6608.16,6623.235,6593.767,6605.01400144496,6615.92538853073,6620.61459188379,-10.9113870857691,decreasing
2018-09-30T16:00:00Z,6625.31,6598.77,6608.28,6622.57,6612.04,6592.7627,6605.53444578237,6615.32763644908,6618.89967350703,-9.79319066670905,increasing
2018-09-30T17:00:00Z,6628.76,6608.28,6622.57,6621.26,6618.52,6591.9036,6606.49633868738,6615.81876930306,6618.8237388056295,-9.32243061568806,decreasing
2018-09-30T18:00:00Z,6632.38,6617.94,6621.26,6620.63,6625.16,6591.3578,6607.87883211794,6617.25588171798,6620.0909910445,-9.37704960003703,decreasing
2018-09-30T19:00:00Z,6712.04,6599.07,6620.63,6604.37,6655.555,6591.1823,6611.4104001092,6623.14805376137,6627.1837928356,-11.7376536521615,decreasing
2018-09-30T20:00:00Z,6741.96,6543.68,6604.37,6583.47,6642.82,6591.0152,6613.73703713815,6626.17450702885,6630.31103426848,-12.4374698906959,decreasing
2018-09-30T21:00:00Z,6587.32,6572.52,6583.47,6581.9,6579.92,6590.1966,6611.23207142422,6619.05842902441,6620.23282741479,-7.82635760019548,decreasing
2018-09-30T22:00:00Z,6639.19,6577.52,6582,6636.09,6608.355,6589.1694,6611.01895502242,6617.41174763604,6617.85726193183,-6.39279261361844,increasing
2018-09-30T23:00:00Z,6641.88,6615.5,6635.91,6623.71,6628.69,6588.7848,6612.32792131706,6619.14686338434,6620.02380954547,-6.8189420672843,decreasing
2018-10-01T00:00:00Z,6651.06,6623.48,6623.82,6642.89,6637.27,6588.6618,6614.17548270098,6621.93503824829,6623.47304763637,-7.7595555473099,increasing
2018-10-01T01:00:00Z,6662.6,6626.39,6642.89,6632.61,6644.495,6588.7848,6616.42137287128,6625.40580159471,6627.6774381091,-8.98442872343003,decreasing
2018-10-01T02:00:00Z,6640.5,6631.12,6632.61,6639.79,6635.81,6589.149,6617.8575674734,6627.00644750321,6629.30395048728,-9.14888002980933,increasing
2018-10-01T03:00:00Z,6652.56,6639.44,6639.79,6643.43,6646,6590.9626,6619.942192105,6629.92853250272,6632.64316038982,-9.98634039771605,increasing
2018-10-01T04:00:00Z,6655.99,6625.06,6643.43,6630.55,6640.525,6593.644,6621.46684454167,6631.55875827153,6634.21952831186,-10.0919137298615,decreasing
2018-10-01T05:00:00Z,6631.37,6610.84,6630.55,6626.25,6621.105,6595.9477,6621.44004124229,6629.95048776822,6631.59662264949,-8.510446525931,decreasing
2018-10-01T06:00:00Z,6635.84,6604.37,6625.58,6630.55,6620.105,6598.3702,6621.34114929841,6628.43579734234,6629.29829811959,-7.09464804392428,increasing
2018-10-01T07:00:00Z,6631.37,6604.86,6630.56,6605.67,6618.115,6600.6061,6621.10217527631,6626.84798236659,6627.06163849567,-5.74580709028487,decreasing
2018-10-01T08:00:00Z,6625.29,6597.23,6605.67,6625.18,6611.26,6602.9174,6620.37312525584,6624.44983123327,6623.90131079654,-4.07670597742981,increasing
2018-10-01T09:00:00Z,6626.57,6614.1,6625.18,6615.78,6620.335,6604.8109,6620.37030116282,6623.81678027431,6623.18804863723,-3.44647911149059,decreasing
2018-10-01T10:00:00Z,6619.17,6582.82,6616.03,6586.98,6600.995,6605.9239,6618.93509366928,6620.30573715518,6618.74943890978,-1.37064348590866,decreasing
2018-10-01T11:00:00Z,6601.03,6566.3,6586.92,6589.36,6583.665,6606.3267,6616.32249413822,6614.66870066977,6611.73255112783,1.65379346844657,increasing
2018-10-01T12:00:00Z,6609.84,6572.51,6589.36,6604.81,6591.175,6606.9506,6614.45971679465,6611.05428518211,6607.62104090226,3.40543161253299,increasing
2018-10-01T13:00:00Z,6611.28,6560.38,6604.83,6564.53,6585.83,6606.9397,6612.33899703208,6607.17362592333,6603.26283272181,5.16537110875288,decreasing
2018-10-01T14:00:00Z,6572.28,6510.54,6564.53,6564.26,6541.41,6606.0556,6607.08499725193,6597.05614501205,6590.89226617745,10.0288522398805,decreasing
2018-10-01T15:00:00Z,6568.52,6547.13,6564.26,6561.5,6557.825,6605.6421,6603.4361085666,6591.02058424096,6584.27881294196,12.4155243256373,decreasing
2018-10-01T16:00:00Z,6593.55,6540.05,6561.6,6582.83,6566.8,6605.7805,6600.72232274685,6587.29434051158,6580.78305035357,13.4279822352692,increasing
2018-10-01T17:00:00Z,6587.38,6570.23,6582.82,6584.86,6578.805,6605.7228,6599.0988173582,6585.98828812518,6580.38744028286,13.1105292330112,increasing
2018-10-01T18:00:00Z,6598.21,6574.87,6584.76,6588.72,6586.54,6605.9242,6598.16853459092,6586.07316687516,6581.61795222629,12.0953677157659,increasing
2018-10-01T19:00:00Z,6588.97,6555.08,6588.71,6577.13,6572.025,6605.8302,6596.23197647308,6583.91191043282,6579.69936178103,12.3200660402517,decreasing
2018-10-01T20:00:00Z,6584.05,6572.49,6577.13,6575.78,6578.27,6605.5401,6594.90145969729,6583.04392421239,6579.41348942482,11.8575354849036,decreasing
2018-10-01T21:00:00Z,6622.13,6572.51,6575.89,6593.24,6597.32,6605.6845,6595.08061083083,6585.24024356433,6582.99479153986,9.84036726649811,increasing
2018-10-01T22:00:00Z,6595.93,6582.7,6593.24,6587.3,6589.315,6605.44,6594.65352854706,6585.86712916982,6584.25883323189,8.78639937724438,decreasing
2018-10-01T23:00:00Z,6597.74,6573.39,6587.3,6594.98,6585.565,6605.2581,6593.98030421024,6585.82064775908,6584.52006658551,8.15965645116739,increasing
2018-10-02T00:00:00Z,6599.94,6579.83,6594.98,6581.05,6589.885,6604.9688,6593.67694834282,6586.44593271922,6585.59305326841,7.23101562359989,decreasing
2018-10-02T01:00:00Z,6618.95,6575.88,6581.05,6601.74,6597.415,6604.7161,6593.95384105816,6588.13348153165,6587.95744261473,5.82035952651859,increasing
2018-10-02T02:00:00Z,6603.18,6591.56,6601.74,6596.55,6597.37,6604.9248,6594.20688986867,6589.55448437293,6589.83995409178,4.652405495739,decreasing
2018-10-02T03:00:00Z,6602.37,6590.92,6596.55,6590.92,6596.645,6604.9432,6594.38749061914,6590.64533293094,6591.20096327343,3.74215768819613,decreasing
2018-10-02T04:00:00Z,6602.31,6587.83,6590.81,6601.73,6595.07,6604.9716,6594.43804686957,6591.32605094157,6591.97477061874,3.11199592800585,increasing
2018-10-02T05:00:00Z,6605.65,6599.49,6601.82,6603.24,6602.57,6605.2628,6595.04041376812,6593.05588925825,6594.09381649499,1.98452450987406,increasing
2018-10-02T06:00:00Z,6604.84,6584.26,6602.14,6586.72,6594.55,6605.5986,6595.00408682234,6593.28575244929,6594.185053196,1.71833437304849,decreasing
2018-10-02T07:00:00Z,6587.2,6570.14,6586.72,6571.94,6578.67,6605.7044,6593.79415446513,6591.0371751494,6591.0820425568,2.75697931572904,decreasing
2018-10-02T08:00:00Z,6589.77,6571.29,6571.94,6582.17,6580.53,6605.6088,6592.81162450475,6589.42068666487,6588.97163404544,3.39093783987119,increasing
2018-10-02T09:00:00Z,6585.66,6562.57,6582.17,6564.06,6574.115,6605.2675,6591.42668935625,6587.06596563951,6586.00030723635,4.36072371673708,decreasing
2018-10-02T10:00:00Z,6579.84,6551.34,6564.06,6577.82,6565.59,6604.7121,6589.51286051504,6583.76197092574,6581.91824578908,5.75088958930428,increasing
2018-10-02T11:00:00Z,6580.08,6559.99,6578.34,6563.52,6570.035,6604.3288,6588.07005603245,6581.65012924486,6579.54159663126,6.41992678759107,decreasing
2018-10-02T12:00:00Z,6593.15,6548.78,6563.45,6573.74,6570.965,6603.3836,6586.80301484486,6580.00626320718,6577.82627730501,6.79675163767297,increasing
2018-10-02T13:00:00Z,6577.78,6558.7,6573.74,6571.13,6568.24,6601.9007,6585.4279767082,6578.19606886762,6575.90902184401,7.23190784058352,decreasing
2018-10-02T14:00:00Z,6575.04,6533.58,6571.13,6543.38,6554.31,6600.3322,6583.12294139648,6574.52128904183,6571.58921747521,8.60165235465229,decreasing
2018-10-02T15:00:00Z,6557.49,6533.74,6543.38,6556.2,6545.615,6598.5352,6580.34457536711,6570.07416765078,6566.39437398017,10.2704077163344,increasing
2018-10-02T16:00:00Z,6556.49,6514.21,6556.2,6526.43,6535.35,6596.4356,6577.01164385844,6564.7319880122,6560.18549918413,12.2796558462414,decreasing
2018-10-02T17:00:00Z,6537.94,6478.04,6526.43,6525.47,6507.99,6594.1307,6571.89892949855,6556.00245139494,6549.74639934731,15.8964781036184,decreasing
2018-10-02T18:00:00Z,6563.72,6525.24,6525.47,6563.47,6544.48,6592.7795,6569.86789768385,6554.22976656495,6548.69311947785,15.6381311189007,increasing
2018-10-02T19:00:00Z,6575.13,6553.23,6562.6,6557.76,6564.18,6591.6927,6569.44657192949,6555.7605717088,6551.79049558228,13.6860002206877,decreasing
2018-10-02T20:00:00Z,6569.59,6548.21,6557.76,6550.34,6558.9,6590.3675,6568.66534437916,6556.24356067668,6553.21239646582,12.421783702478,decreasing
2018-10-02T21:00:00Z,6560.62,6542.58,6550.34,6551.16,6551.6,6588.2884,6567.40124479551,6555.52916672642,6552.88991717266,11.8720780690956,increasing
2018-10-02T22:00:00Z,6566.74,6550.68,6551.16,6565.44,6558.71,6586.6062,6566.75744888474,6556.01852569159,6554.05393373813,10.7389231931502,increasing
2018-10-02T23:00:00Z,6565.66,6520.09,6565.44,6525.47,6542.875,6585.8653,6564.98837859698,6553.99644481596,6551.8181469905,10.9919337810206,decreasing
2018-10-03T00:00:00Z,6537.07,6506.28,6525.46,6536.74,6521.675,6584.1317,6561.77998018239,6549.02391484427,6545.7895175924,12.7560653381161,increasing
2018-10-03T01:00:00Z,6536.94,6505.67,6536.74,6517.68,6521.305,6581.984,6558.78183350221,6544.75946640669,6540.89261407392,14.0223670955193,decreasing
2018-10-03T02:00:00Z,6522.34,6475.99,6517.38,6493.81,6499.165,6579.2219,6554.36577176131,6537.74493311335,6532.54709125914,16.620838647952,decreasing
2018-10-03T03:00:00Z,6499.08,6428.98,6493.81,6453.77,6464.03,6575.6126,6547.67423311232,6526.40417417284,6518.84367300731,21.2700589394826,decreasing
2018-10-03T04:00:00Z,6467.01,6429.21,6453.85,6457.1,6448.11,6571.8586,6540.29910473363,6514.35891660779,6504.69693840585,25.9401881258436,increasing
2018-10-03T05:00:00Z,6467.35,6453.24,6457.1,6459.52,6460.295,6568.1445,6534.37287475336,6506.04139097582,6495.81655072468,28.3314837775424,increasing
2018-10-03T06:00:00Z,6464.59,6439.23,6459.52,6461.45,6451.91,6564.3722,6528.26451366052,6497.71348467185,6487.03524057974,30.5510289886734,increasing
2018-10-03T07:00:00Z,6466.21,6448.95,6461.52,6449.12,6457.58,6561.1017,6523.02862375974,6491.53910241464,6481.14419246379,31.4895213451009,decreasing
2018-10-03T08:00:00Z,6453.29,6443.58,6449.12,6447.09,6448.435,6557.6683,6517.50317014791,6484.90770204316,6474.60235397104,32.5954681047515,decreasing
2018-10-03T09:00:00Z,6456.03,6444.77,6446.69,6455.02,6450.4,6554.314,6512.53256495177,6479.59882480575,6469.76188317683,32.9337401460189,increasing
2018-10-03T10:00:00Z,6490.4,6454.47,6455.14,6476.44,6472.435,6551.5375,6509.56237495534,6478.49669791255,6470.29650654146,31.065677042785,increasing
2018-10-03T11:00:00Z,6489.18,6466.6,6476.44,6482.78,6477.89,6548.6886,6507.2162731068,6478.40335977216,6471.81520523317,28.8129133346347,increasing
2018-10-03T12:00:00Z,6482.36,6465.89,6482.21,6465.89,6474.125,6546.1512,6504.76506769148,6477.74515057644,6472.27716418654,27.0199171150343,decreasing
2018-10-03T13:00:00Z,6482.64,6453.86,6465.86,6473.08,6468.25,6543.8429,6502.06024786248,6476.28435818007,6471.47173134923,25.7758896824116,increasing
2018-10-03T14:00:00Z,6526.49,6466.56,6473.34,6513.37,6496.525,6541.9499,6501.6502295023,6479.39830307544,6476.48238507939,22.251926426854,increasing
2018-10-03T15:00:00Z,6528.68,6494.27,6513.37,6498.62,6511.475,6540.4628,6502.3779902799,6484.33317952537,6483.48090806351,18.0448107545299,decreasing
2018-10-03T16:00:00Z,6511.87,6487.52,6498.62,6500.84,6499.695,6539.6285,6502.17925025917,6486.69653652147,6486.72372645081,15.4827137377006,increasing
2018-10-03T17:00:00Z,6513.36,6492.11,6500.84,6497.76,6502.735,6538.5267,6502.22041690664,6489.16399244124,6489.92598116065,13.0564244653951,decreasing
2018-10-03T18:00:00Z,6498.24,6466.24,6498.24,6480.78,6482.24,6536.8355,6500.74038602467,6488.0987628349,6488.38878492852,12.6416231897674,decreasing
2018-10-03T19:00:00Z,6483.69,6447.23,6481.29,6464.47,6465.46,6534.5686,6498.12702409691,6484.61587624491,6483.80302794281,13.5111478519984,decreasing
2018-10-03T20:00:00Z,6475.93,6454.2,6464.12,6470.01,6465.065,6532.1391,6495.67798527492,6481.60804913031,6480.05542235425,14.0699361446077,increasing
2018-10-03T21:00:00Z,6481.11,6445.13,6470.01,6445.13,6463.12,6529.961,6493.26628266196,6478.76373387949,6476.6683378834005,14.5025487824678,decreasing
2018-10-03T22:00:00Z,6467.38,6442.5,6444.82,6466.53,6454.94,6527.4944,6490.42729876108,6475.09854405188,6472.32267030672,15.3287547091959,increasing
2018-10-03T23:00:00Z,6511.5,6466.44,6466.53,6492.26,6488.97,6525.3274,6490.3193507047,6477.23261419775,6475.65213624538,13.0867365069553,increasing
2018-10-04T00:00:00Z,6514.94,6486.86,6492.61,6509.98,6500.9,6523.5591,6491.10310250435,6480.87375047502,6480.7017089963,10.2293520293379,increasing
2018-10-04T01:00:00Z,6622.32,6509.74,6509.98,6583.2,6566.03,6523.1684,6496.65324305959,6493.9747119404,6497.76736719704,2.67853111918885,increasing
2018-10-04T02:00:00Z,6593.57,6574.22,6583.2,6588.62,6583.895,6523.0486,6503.11559542554,6507.80860241111,6514.99289375764,-4.69300698556253,increasing
2018-10-04T03:00:00Z,6599.31,6583.65,6588.62,6589.03,6591.48,6522.9299,6509.6611068755,6520.68112511709,6530.29031500611,-11.0200182415856,increasing
2018-10-04T04:00:00Z,6605.47,6587.78,6589.03,6597.52,6596.625,6522.915,6516.10287673658,6532.364798176,6543.55725200489,-16.2619214394208,increasing
2018-10-04T05:00:00Z,6601.14,6576.33,6597.52,6582.29,6588.735,6522.7568,6521.48303401535,6541.03713691815,6552.59280160391,-19.5541029028027,decreasing
2018-10-04T06:00:00Z,6589.79,6567.04,6582.29,6571.04,6578.415,6522.4237,6525.70021668088,6546.78757739228,6557.75724128313,-21.0873607114036,decreasing
2018-10-04T07:00:00Z,6583.48,6566.06,6571.06,6568.73,6574.77,6521.8677,6529.33501544526,6551.09256548578,6561.1597930265,-21.7575500405192,decreasing
2018-10-04T08:00:00Z,6605.05,6562.56,6568.89,6566.91,6583.805,6521.6528,6533.36982911598,6556.12524771874,6565.6888344212,-22.7554186027555,decreasing
2018-10-04T09:00:00Z,6589.2,6561.57,6567.01,6581.72,6575.385,6521.5871,6536.48206399628,6559.08828653124,6567.62806753696,-22.6062225349597,increasing
2018-10-04T10:00:00Z,6590.21,6556.13,6581.92,6563.35,6573.17,6521.4399,6539.19968888544,6561.25470398797,6568.73645402957,-22.0550151025272,decreasing
2018-10-04T11:00:00Z,6574.88,6555.72,6563.35,6555.72,6565.3,6521.2636,6541.1330452643,6561.87705722059,6568.04916322366,-20.7440119562916,decreasing
2018-10-04T12:00:00Z,6567.82,6552.08,6555.48,6563.73,6559.95,6521.1508,6542.52689376324,6561.58058687896,6566.42933057893,-19.0536931157212,increasing
2018-10-04T13:00:00Z,6575.47,6560.81,6563.73,6570.16,6568.14,6521.1129,6544.42416089189,6562.58972735912,6566.77146446314,-18.1655664672326,increasing
2018-10-04T14:00:00Z,6574.68,6564.93,6570.16,6565.87,6569.805,6521.0897,6546.30422304805,6563.69976930387,6567.37817157051,-17.395546255827,decreasing
2018-10-04T15:00:00Z,6582.42,6559.95,6565.88,6582.21,6571.185,6521.1486,6548.147243563,6564.85134325712,6568.13953725641,-16.7040996941178,increasing
2018-10-04T16:00:00Z,6586.74,6575.23,6582.21,6575.75,6580.985,6521.6821,6550.57966996574,6567.33344429449,6570.70862980513,-16.7537743287439,decreasing
2018-10-04T17:00:00Z,6583.21,6571.43,6575.75,6582.24,6577.32,6522.3162,6552.56043515347,6568.86983747995,6572.0309038441,-16.3094023264839,increasing
2018-10-04T18:00:00Z,6599.86,6582.16,6582.24,6593.46,6591.01,6523.4294,6555.40855106803,6572.27601632919,6575.82672307528,-16.8674652611644,increasing
2018-10-04T19:00:00Z,6602.52,6592.13,6593.45,6598.43,6597.325,6525.2161,6558.51347321113,6576.1297061247,6580.12637846023,-17.616232913565,increasing
2018-10-04T20:00:00Z,6600.78,6575.09,6598.43,6582.21,6587.935,6526.0852,6560.69284556587,6577.94590518244,6581.68810276818,-17.2530596165725,decreasing
2018-10-04T21:00:00Z,6583.31,6549.01,6582.21,6578.77,6566.16,6526.1248,6561.09781996839,6576.13268900052,6578.58248221455,-15.0348690321298,decreasing
2018-10-04T22:00:00Z,6594.23,6578.53,6578.77,6584.2,6586.38,6526.6744,6562.97057404481,6577.70919838506,6580.14198577164,-14.7386243402489,increasing
