"","time","BTC","ETH","EOS","LTC","ETC","XRP","QTUM","NEO","DASH","TRX","ZEC","HT","XLM","ADA","PAX","BCH","ONT","USDT"
"262",2018-03-16 00:00:00,86,9,2,2,0,2,0,2,1,0,1,0,1,0,0,0,0,0
"263",2018-03-15 00:00:00,74,14,4,1,0,2,0,1,0,0,1,0,3,1,0,0,0,2
"264",2018-03-14 00:00:00,80,13,3,3,0,2,1,2,1,0,1,0,0,1,0,0,0,0
"265",2018-03-13 00:00:00,74,4,3,1,0,3,0,2,0,0,0,0,0,1,0,0,0,1
"266",2018-03-12 00:00:00,37,10,0,4,0,2,0,0,2,0,1,0,0,0,0,0,0,0
"267",2018-03-11 00:00:00,43,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
"268",2018-03-10 00:00:00,67,12,1,4,0,2,1,1,2,0,0,0,0,1,0,0,0,1
"269",2018-03-09 00:00:00,74,16,1,6,0,3,0,2,1,0,0,0,1,0,0,0,0,0
"270",2018-03-08 00:00:00,90,20,1,7,0,2,0,3,1,0,0,0,1,2,0,0,0,3
"271",2018-03-07 00:00:00,82,9,1,6,0,8,1,2,2,0,1,0,0,0,0,0,0,0
"272",2018-03-06 00:00:00,63,12,2,1,0,8,0,3,0,0,0,0,1,1,0,0,0,2
"273",2018-03-05 00:00:00,39,6,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0
"274",2018-03-04 00:00:00,55,10,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0
"275",2018-03-03 00:00:00,78,9,1,3,0,2,0,1,0,2,2,0,0,2,0,0,0,2
"276",2018-03-02 00:00:00,72,13,2,3,0,5,0,2,0,0,2,0,0,1,0,1,0,0
"277",2018-03-01 00:00:00,82,18,4,5,0,3,0,2,4,0,2,0,1,2,0,0,0,1
"278",2018-02-28 00:00:00,80,7,3,6,0,4,0,3,4,0,3,0,0,0,0,0,0,0
"279",2018-02-27 00:00:00,80,11,1,7,0,1,0,3,1,0,1,0,0,1,0,0,0,1
"280",2018-02-26 00:00:00,45,11,2,1,0,1,0,2,1,0,0,0,1,2,0,0,0,0
"281",2018-02-25 00:00:00,40,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"282",2018-02-24 00:00:00,70,17,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1
"283",2018-02-23 00:00:00,82,14,2,2,0,1,0,4,1,0,0,0,2,1,0,0,0,0
"284",2018-02-22 00:00:00,69,9,1,1,0,2,0,2,0,0,0,0,1,3,0,0,0,3
"285",2018-02-21 00:00:00,75,22,3,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0
"286",2018-02-20 00:00:00,60,14,3,2,0,2,0,5,3,0,0,0,2,1,0,0,0,4
"287",2018-02-19 00:00:00,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",2018-02-18 00:00:00,41,8,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"289",2018-02-17 00:00:00,74,11,1,5,0,1,1,3,0,0,0,0,1,2,0,0,0,2
"290",2018-02-16 00:00:00,75,17,2,11,0,6,0,4,0,0,2,0,0,1,0,0,0,3
"291",2018-02-15 00:00:00,72,14,2,11,0,1,0,2,0,0,0,0,1,3,0,0,0,1
"292",2018-02-14 00:00:00,81,14,4,4,0,1,0,2,0,0,1,0,0,0,0,0,0,2
"293",2018-02-13 00:00:00,77,11,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,2
"294",2018-02-12 00:00:00,43,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"295",2018-02-11 00:00:00,52,5,1,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1
"296",2018-02-10 00:00:00,69,10,2,3,0,1,0,1,1,0,0,0,0,2,0,0,0,3
"297",2018-02-09 00:00:00,82,10,1,3,0,2,0,2,1,0,0,0,0,0,0,0,0,2
"298",2018-02-08 00:00:00,77,12,1,1,0,2,0,3,0,0,0,0,0,1,0,0,0,3
"299",2018-02-07 00:00:00,68,9,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"300",2018-02-06 00:00:00,61,5,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,4
"301",2018-02-05 00:00:00,32,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2
"302",2018-02-04 00:00:00,32,6,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0
"303",2018-02-03 00:00:00,68,14,2,2,0,3,0,3,1,0,0,0,0,2,0,0,0,2
"304",2018-02-02 00:00:00,70,14,1,2,0,4,0,2,2,0,1,0,0,0,0,0,1,2
"305",2018-02-01 00:00:00,65,6,1,3,0,2,0,2,0,0,1,0,0,1,0,1,0,2
"306",2018-01-31 00:00:00,66,8,1,2,0,2,0,4,0,0,1,0,1,0,0,0,0,6
"307",2018-01-30 00:00:00,63,6,1,1,0,3,0,3,1,0,0,0,0,0,0,0,0,3
"308",2018-01-29 00:00:00,29,6,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4
"309",2018-01-28 00:00:00,36,1,1,2,0,0,0,1,2,0,0,0,2,0,0,0,0,1
"310",2018-01-27 00:00:00,69,10,3,1,0,5,0,2,1,0,0,0,4,1,0,0,0,3
"311",2018-01-26 00:00:00,65,10,1,2,0,4,1,3,1,0,0,0,3,0,0,0,0,1
"312",2018-01-25 00:00:00,65,5,1,2,0,3,0,1,1,0,0,0,4,1,0,0,0,2
"313",2018-01-24 00:00:00,73,5,1,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0
"314",2018-01-23 00:00:00,59,8,0,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0
"315",2018-01-22 00:00:00,34,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"316",2018-01-21 00:00:00,38,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"317",2018-01-20 00:00:00,52,7,1,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0
"318",2018-01-19 00:00:00,60,9,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0
"319",2018-01-18 00:00:00,58,13,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,2
"320",2018-01-17 00:00:00,59,11,0,1,0,4,2,3,1,0,0,0,3,0,0,0,0,0
"321",2018-01-16 00:00:00,57,11,0,4,0,1,1,3,4,0,0,0,1,1,0,0,0,0
"322",2018-01-15 00:00:00,34,7,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"323",2018-01-14 00:00:00,35,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"324",2018-01-13 00:00:00,60,6,0,0,0,4,0,1,0,0,2,0,1,0,0,0,0,0
"325",2018-01-12 00:00:00,64,9,1,1,0,4,0,0,1,0,1,0,0,0,0,0,0,1
"326",2018-01-11 00:00:00,69,10,1,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0
"327",2018-01-10 00:00:00,68,12,1,3,0,3,1,1,2,0,0,0,1,0,0,0,0,1
"328",2018-01-09 00:00:00,59,10,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2
"329",2018-01-08 00:00:00,40,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"330",2018-01-07 00:00:00,28,7,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0
"331",2018-01-06 00:00:00,55,11,0,1,0,4,0,2,3,1,0,0,2,1,0,0,0,0
"332",2018-01-05 00:00:00,61,12,0,3,0,7,0,0,6,0,0,0,3,0,0,0,0,0
"333",2018-01-04 00:00:00,69,8,0,1,0,6,0,0,2,0,0,0,2,1,0,0,0,0
"334",2018-01-03 00:00:00,53,15,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"335",2018-01-02 00:00:00,23,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"336",2018-01-01 00:00:00,37,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"337",2017-12-31 00:00:00,34,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"338",2017-12-30 00:00:00,46,12,1,3,0,1,0,1,6,0,0,0,0,0,0,0,0,0
"339",2017-12-29 00:00:00,48,6,1,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0
"340",2017-12-28 00:00:00,51,5,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0
"341",2017-12-27 00:00:00,39,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"342",2017-12-26 00:00:00,33,2,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0
"343",2017-12-25 00:00:00,30,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"344",2017-12-24 00:00:00,46,8,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"345",2017-12-23 00:00:00,67,8,0,2,0,5,0,0,3,0,0,0,0,0,0,0,0,0
"346",2017-12-22 00:00:00,70,9,0,4,0,4,0,0,3,0,1,0,0,0,0,0,0,3
"347",2017-12-21 00:00:00,89,8,1,9,0,1,0,0,2,0,0,0,0,0,0,0,0,1
"348",2017-12-20 00:00:00,67,10,1,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0
"349",2017-12-19 00:00:00,78,12,0,2,0,1,0,1,1,0,0,0,1,1,0,0,0,0
"350",2017-12-18 00:00:00,46,6,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
"351",2017-12-17 00:00:00,44,7,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"352",2017-12-16 00:00:00,73,14,0,2,0,4,0,3,3,0,0,0,1,0,0,0,0,1
"353",2017-12-15 00:00:00,80,12,0,5,0,4,0,1,4,0,0,0,1,0,0,0,0,0
"354",2017-12-14 00:00:00,82,22,0,8,0,4,0,1,2,0,0,0,0,0,0,0,0,1
"355",2017-12-13 00:00:00,73,19,0,11,0,1,0,0,3,0,0,0,1,0,0,1,0,0
"356",2017-12-12 00:00:00,93,11,0,6,0,1,0,1,3,0,0,0,1,0,0,0,0,0
"357",2017-12-11 00:00:00,68,5,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"358",2017-12-10 00:00:00,49,7,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"359",2017-12-09 00:00:00,87,8,0,3,0,2,0,1,2,0,1,0,0,0,0,0,0,0
"360",2017-12-08 00:00:00,96,9,1,2,0,1,0,2,2,0,0,0,2,0,0,0,0,1
"361",2017-12-07 00:00:00,95,15,0,4,0,2,0,1,1,0,0,0,1,0,0,0,0,0
"362",2017-12-06 00:00:00,85,20,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1
"363",2017-12-05 00:00:00,82,15,0,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0
"364",2017-12-04 00:00:00,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",2017-12-03 00:00:00,46,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
"366",2017-12-02 00:00:00,90,12,0,1,0,2,0,1,2,0,0,0,0,1,0,0,0,2
"367",2017-12-01 00:00:00,72,10,0,3,0,2,0,0,4,0,1,0,0,1,0,0,0,0
"368",2017-11-30 00:00:00,83,11,1,4,0,4,0,2,3,0,1,0,0,0,0,0,0,1
"369",2017-11-29 00:00:00,74,13,0,1,0,2,0,2,2,0,0,0,1,0,0,0,0,2
"370",2017-11-28 00:00:00,67,13,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,1
"371",2017-11-27 00:00:00,49,9,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2
"372",2017-11-26 00:00:00,31,4,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1
"373",2017-11-25 00:00:00,60,12,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,1
"374",2017-11-24 00:00:00,62,12,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1
"375",2017-11-23 00:00:00,74,10,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,5
"376",2017-11-22 00:00:00,59,9,1,0,0,2,0,7,2,0,0,0,0,0,0,0,0,11
"377",2017-11-21 00:00:00,67,7,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0
"378",2017-11-20 00:00:00,35,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"379",2017-11-19 00:00:00,43,7,0,1,0,0,0,5,2,0,1,0,0,0,0,0,0,1
"380",2017-11-18 00:00:00,56,8,1,5,0,2,0,1,1,0,1,0,0,0,0,0,0,1
"381",2017-11-17 00:00:00,87,11,1,2,0,2,0,2,2,0,1,0,1,0,0,0,0,0
"382",2017-11-16 00:00:00,74,11,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0
"383",2017-11-15 00:00:00,75,12,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0
"384",2017-11-14 00:00:00,68,10,1,2,0,1,0,1,5,0,1,0,0,0,0,0,0,0
"385",2017-11-13 00:00:00,40,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",2017-11-12 00:00:00,36,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"387",2017-11-11 00:00:00,76,12,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2
"388",2017-11-10 00:00:00,80,15,1,3,0,1,0,2,2,0,1,0,0,0,0,0,0,0
"389",2017-11-09 00:00:00,73,19,1,3,0,2,0,1,2,0,1,0,0,0,0,0,0,2
"390",2017-11-08 00:00:00,48,13,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0
"391",2017-11-07 00:00:00,64,10,0,4,0,2,0,1,5,0,0,0,1,0,0,0,0,0
"392",2017-11-06 00:00:00,37,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"393",2017-11-05 00:00:00,35,7,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"394",2017-11-04 00:00:00,62,20,0,2,0,2,0,1,3,0,0,0,0,0,0,0,0,0
"395",2017-11-03 00:00:00,67,24,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
"396",2017-11-02 00:00:00,56,13,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"397",2017-11-01 00:00:00,60,7,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"398",2017-10-31 00:00:00,78,13,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0
"399",2017-10-30 00:00:00,42,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",2017-10-29 01:00:00,41,8,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"401",2017-10-28 01:00:00,67,11,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"402",2017-10-27 01:00:00,65,13,0,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0
"403",2017-10-26 01:00:00,66,8,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1
"404",2017-10-25 01:00:00,69,10,1,0,0,2,0,1,2,0,0,0,1,0,0,1,0,0
"405",2017-10-24 01:00:00,66,8,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0
"406",2017-10-23 01:00:00,37,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"407",2017-10-22 01:00:00,35,5,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1
"408",2017-10-21 01:00:00,57,7,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"409",2017-10-20 01:00:00,69,12,0,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0
"410",2017-10-19 01:00:00,52,18,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1
"411",2017-10-18 01:00:00,61,17,0,0,0,2,0,2,1,0,1,0,1,0,0,1,0,0
"412",2017-10-17 01:00:00,54,17,0,2,0,2,0,2,1,0,1,0,4,0,0,0,0,0
"413",2017-10-16 01:00:00,36,10,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"414",2017-10-15 01:00:00,40,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"415",2017-10-14 01:00:00,68,16,0,4,0,1,0,1,4,0,0,0,0,0,0,0,0,0
"416",2017-10-13 01:00:00,73,12,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"417",2017-10-12 01:00:00,66,19,2,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0
"418",2017-10-11 01:00:00,78,17,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"419",2017-10-10 01:00:00,59,5,1,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0
"420",2017-10-09 01:00:00,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"421",2017-10-08 01:00:00,28,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"422",2017-10-07 01:00:00,55,7,1,1,0,2,0,3,5,0,1,0,0,0,0,0,0,0
"423",2017-10-06 01:00:00,59,10,0,4,0,2,0,1,4,0,3,0,0,0,0,0,0,0
"424",2017-10-05 01:00:00,67,13,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0
"425",2017-10-04 01:00:00,65,14,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1
"426",2017-10-03 01:00:00,49,12,0,0,0,1,0,3,2,0,0,0,0,1,0,0,0,1
"427",2017-10-02 01:00:00,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"428",2017-10-01 01:00:00,31,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
"429",2017-09-30 01:00:00,51,14,0,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0
"430",2017-09-29 01:00:00,51,14,1,2,0,1,0,3,4,0,2,0,0,0,0,0,0,0
"431",2017-09-28 01:00:00,59,17,0,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0
"432",2017-09-27 01:00:00,50,11,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0
"433",2017-09-26 01:00:00,43,8,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"434",2017-09-25 01:00:00,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",2017-09-24 01:00:00,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",2017-09-23 01:00:00,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",2017-09-22 01:00:00,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"438",2017-09-21 01:00:00,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",2017-09-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",2017-09-19 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",2017-09-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",2017-09-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",2017-09-16 01:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",2017-09-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",2017-09-14 01:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",2017-09-13 01:00:00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",2017-09-12 01:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"448",2017-09-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",2017-09-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",2017-09-09 01:00:00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",2017-09-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",2017-09-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",2017-09-06 01:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",2017-09-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",2017-09-04 01:00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"456",2017-09-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",2017-09-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",2017-09-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",2017-08-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",2017-08-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",2017-08-29 01:00:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",2017-08-28 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",2017-08-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",2017-08-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",2017-08-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",2017-08-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",2017-08-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",2017-08-22 01:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",2017-08-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",2017-08-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",2017-08-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",2017-08-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",2017-08-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",2017-08-16 01:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2017-08-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",2017-08-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",2017-08-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2017-08-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2017-08-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2017-08-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",2017-08-09 01:00:00,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"482",2017-08-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",2017-08-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",2017-08-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",2017-08-05 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",2017-08-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",2017-08-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",2017-08-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",2017-08-01 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",2017-07-31 01:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"491",2017-07-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",2017-07-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",2017-07-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",2017-07-27 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",2017-07-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",2017-07-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",2017-07-24 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",2017-07-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",2017-07-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",2017-07-21 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",2017-07-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",2017-07-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",2017-07-18 01:00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"504",2017-07-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",2017-07-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",2017-07-15 01:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",2017-07-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",2017-07-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",2017-07-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",2017-07-11 01:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"511",2017-07-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",2017-07-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",2017-07-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",2017-07-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",2017-07-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",2017-07-05 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",2017-07-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",2017-07-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",2017-07-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520",2017-07-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521",2017-06-30 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",2017-06-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",2017-06-28 01:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",2017-06-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",2017-06-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",2017-06-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527",2017-06-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",2017-06-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
