"","Date","high","low","open","close"
"100",2018-10-02 03:00:00,6602.37,6590.92,6596.55,6590.92
"101",2018-10-02 04:00:00,6602.31,6587.83,6590.81,6601.73
"102",2018-10-02 05:00:00,6605.65,6599.49,6601.82,6603.24
"103",2018-10-02 06:00:00,6604.84,6584.26,6602.14,6586.72
"104",2018-10-02 07:00:00,6587.2,6570.14,6586.72,6571.94
"105",2018-10-02 08:00:00,6589.77,6571.29,6571.94,6582.17
"106",2018-10-02 09:00:00,6585.66,6562.57,6582.17,6564.06
"107",2018-10-02 10:00:00,6579.84,6551.34,6564.06,6577.82
"108",2018-10-02 11:00:00,6580.08,6559.99,6578.34,6563.52
"109",2018-10-02 12:00:00,6593.15,6548.78,6563.45,6573.74
"110",2018-10-02 13:00:00,6577.78,6558.7,6573.74,6571.13
"111",2018-10-02 14:00:00,6575.04,6533.58,6571.13,6543.38
"112",2018-10-02 15:00:00,6557.49,6533.74,6543.38,6556.2
"113",2018-10-02 16:00:00,6556.49,6514.21,6556.2,6526.43
"114",2018-10-02 17:00:00,6537.94,6478.04,6526.43,6525.47
"115",2018-10-02 18:00:00,6563.72,6525.24,6525.47,6563.47
"116",2018-10-02 19:00:00,6575.13,6553.23,6562.6,6557.76
"117",2018-10-02 20:00:00,6569.59,6548.21,6557.76,6550.34
"118",2018-10-02 21:00:00,6560.62,6542.58,6550.34,6551.16
"119",2018-10-02 22:00:00,6566.74,6550.68,6551.16,6565.44
"120",2018-10-02 23:00:00,6565.66,6520.09,6565.44,6525.47
"121",2018-10-03 00:00:00,6537.07,6506.28,6525.46,6536.74
"122",2018-10-03 01:00:00,6536.94,6505.67,6536.74,6517.68
"123",2018-10-03 02:00:00,6522.34,6475.99,6517.38,6493.81
"124",2018-10-03 03:00:00,6499.08,6428.98,6493.81,6453.77
